cat,joint,steel,split,part,top,nomI,nomV,nomSpeed,n_on,dur_s,I_mean,I_std,I_cv,V_mean,V_std,V_cv,feed_mean,gas_mean,press_mean,wire,n_img
Undercut,FILLET,FE410,TEST,03-15-23-0104-05,undercut_6_03-15-23_Fe410,310,20.0,30,202,22.22,297.5889108910891,29.13850849674543,0.09791530339451887,18.98430693069307,1.9137041170498166,0.10080452892150707,133.35534653465348,16.32361386138614,0.21153465346534656,4977.21,5
Porosity,NON_FILLET,FE410,TEST,09-19-22-0064-03,porosity_weld_5_09-19-2022_plane_plate,180,22.0,30,233,25.63,159.05669527896998,14.352309611589254,0.09023392310783711,20.058583690987124,2.046971514695368,0.10204965346656698,42.687768240343345,-0.002660944206008584,0.015836909871244635,1749.02,5
Overlap,FILLET,FE410,TEST,03-22-23-0123-06,overlap_7_03-22-23_Fe410,255,18.0,30,100,11.0,242.9534,29.946929463349466,0.12326203075713066,16.4601,2.5130003376381973,0.15267224000086252,19.7025,9.802999999999999,0.019799999999999995,700.0,5
Spatter,NON_FILLET,FE410,TEST,11-15-22-0132-09,spatter_weld_8_11-15-22_plane_plate,160,12.0,30,222,24.42,127.3973873873874,30.526042593190624,0.23961278342677195,12.613108108108106,3.7979102109133915,0.3011081946147734,36.598333333333336,10.896126126126127,0.0832882882882883,1457.54,5
Overlap,FILLET,FE410,TEST,03-22-23-0132-06,overlap_7_03-22-23_Fe410,255,18.0,30,100,11.0,240.01780000000002,28.262132125563852,0.11775015072033762,16.4854,2.177055939946552,0.13205963700890194,36.6769,9.613700000000001,0.05859999999999998,727.21,5
Porosity,NON_FILLET,FE410,TEST,09-19-22-0024-03,porosity_weld_3_09-19-2022_plane_plate,160,22.0,30,231,25.41,138.23839826839827,11.819057879646405,0.08549764774255401,21.072640692640693,2.056902366241517,0.09761009055499437,35.938484848484855,-0.007186147186147187,0.007316017316017324,1482.3,5
Good,FILLET,BSK46,TEST,03-19-23-0002-00,good_weld_1_03-19-23_BSK46,230,19.0,30,204,22.44,210.56627450980392,15.334080714948287,0.07282306129339025,19.148186274509804,2.4143932413241154,0.12608991821529186,97.28387254901962,14.900490196078431,0.21122549019607845,3639.34,5
Porosity,NON_FILLET,BSK46,TEST,12-22-22-0281-03,porosity_weld_16_12-22-22_plane_plate_BSK46,150,21.0,30,235,25.85,130.1687659574468,17.074329502437585,0.13117071039929287,18.542851063829787,2.5986057979439354,0.14014057433772145,35.28251063829788,-0.0073191489361702135,0.010595744680851062,1411.64,5
Spatter,NON_FILLET,FE410,TEST,11-15-22-0159-09,spatter_weld_9_11-15-22_plane_plate,170,15.0,30,223,24.53,148.67632286995513,38.2545188983934,0.2573006794891883,14.664843049327354,3.875864779706697,0.2642963696692598,40.29426008968609,10.214080717488786,0.0739013452914798,1607.05,5
Spatter,NON_FILLET,FE410,TEST,11-14-22-0091-09,spatter_weld_6_11-14-22_plane_plate,170,17.0,30,226,24.86,147.59340707964603,24.07506993427467,0.1631175159557297,15.513584070796458,3.6132270568027964,0.23290730499888254,40.62721238938053,10.714557522123894,0.0770796460176991,1606.89,5
Good,NON_FILLET,BSK46,TEST,12-24-22-0513-00,good_weld_32_12-24-22_butt_BSK46,165,21.0,30,234,25.74,154.8515811965812,14.340074959692576,0.09260528597049401,22.120641025641028,2.0988294344819614,0.09488104038436833,41.561239316239316,11.693547008547009,0.0858119658119658,1675.74,5
Porosity,NON_FILLET,FE410,TEST,11-25-22-0214-03,porosity_weld_12_11-25-22_plane_plate,160,21.0,30,219,24.09,136.77479452054794,18.383005847013866,0.13440346162795477,14.701689497716893,2.297167856301931,0.15625196387521795,33.20059360730594,-0.0026027397260273972,0.00269406392694064,1288.03,5
Overlap,FILLET,FE410,TEST,03-22-23-0050-06,overlap_3_03-22-23_Fe410,235,18.0,30,100,11.0,225.2612,26.58891313265282,0.11803592066744215,16.9054,3.4095680641158035,0.20168514581824762,1.0171000000000001,7.0161,0.10750000000000001,18.69,5
Porosity,NON_FILLET,BSK46,TEST,12-22-22-0304-03,porosity_weld_17_12-22-22_plane_plate_BSK46,160,22.0,30,234,25.74,143.3930341880342,12.727611015838754,0.08876031592405513,20.91435897435898,1.4835781387444062,0.07093586471205138,41.780811965811964,-0.0022222222222222222,0.022863247863247862,1712.46,5
Porosity,NON_FILLET,FE410,TEST,11-27-22-0269-03,porosity_weld_15_11-26-22_plane_plate,140,19.0,30,221,24.31,116.62036199095022,24.244240456712856,0.2078902864200869,19.04547511312217,3.4395080747061395,0.180594501018058,34.32095022624434,-0.0021719457013574667,0.013076923076923076,1331.15,5
Porosity,NON_FILLET,FE410,TEST,09-19-22-0018-03,porosity_weld_2_09-19-2022_plane_plate,150,22.0,30,232,25.52,126.18939655172413,13.083174104777433,0.1036788705096528,21.533836206896552,1.8543050246846744,0.08611122546250277,30.521163793103447,-0.00814655172413793,0.03012931034482759,1276.56,5
Spatter,NON_FILLET,FE410,TEST,09-23-22-0030-09,spatter_weld_3_09-23-22_plane_plate,170,13.0,35,197,21.67,147.23878172588832,23.42348147100515,0.15908499918596317,13.389543147208121,4.533754390331848,0.3386041137092261,35.753908629441625,46.73218274111674,1.0349746192893403,1379.34,5
Good,NON_FILLET,BSK46,TEST,12-24-22-0508-00,good_weld_32_12-24-22_butt_BSK46,165,21.0,30,234,25.74,147.64034188034188,7.941093310920414,0.05378674425826266,22.022008547008546,1.0645883283877908,0.048342017764424296,40.45991452991453,10.929487179487179,0.06653846153846155,1667.05,5
Good,NON_FILLET,BSK46,TEST,12-21-22-0475-00,good_weld_30_12-21-22_plane_plate_BSK46,170,23.0,30,234,25.74,159.00918803418804,22.282914676099836,0.14013601950667692,23.921495726495724,2.5197472252947906,0.10533401648893925,41.266324786324795,15.457307692307689,0.060341880341880344,1685.57,5
Good,NON_FILLET,BSK46,TEST,12-22-22-0485-00,good_weld_31_12-22-22_plane_plate_BSK46,160,22.0,30,235,25.85,137.9064680851064,8.789822681454558,0.06373756650797613,21.04382978723404,1.6768666766459646,0.07968448203583235,34.05140425531915,7.862085106382979,0.06940425531914894,1400.49,5
Overlap,FILLET,FE410,TEST,03-22-23-0104-06,overlap_6_03-22-23_Fe410,250,18.0,30,101,11.11,253.24574257425743,23.781515988117103,0.09390687379924588,16.110693069306933,2.693127274165015,0.1671639613875948,18.52059405940594,8.827524752475249,0.06603960396039601,622.62,5
Overlap,FILLET,FE410,TEST,03-22-23-0070-06,overlap_4_03-22-23_Fe410,225,17.0,30,100,11.0,218.66029999999998,23.207751859534724,0.10613610179595805,15.257200000000001,3.140940822830836,0.20586613682922394,1.3426999999999998,7.667000000000001,0.04659999999999998,26.23,5
Spatter,NON_FILLET,FE410,TEST,12-06-22-0203-09,spatter_weld_12_12-06-22_plane_plate,165,15.0,35,201,22.11,127.56477611940299,48.93014989834618,0.3835710090734346,16.97686567164179,6.460152213908405,0.38052679091992014,39.950248756218905,12.962786069651742,0.11432835820895525,1523.61,5
Undercut,FILLET,FE410,TEST,03-15-23-0018-05,undercut_1_03-15-23_Fe410,290,18.0,30,208,22.88,273.1730769230769,23.590508349898155,0.08635736953148217,16.489519230769233,2.164009465277813,0.1312354493173942,111.20375,8.594278846153845,0.1410576923076923,4324.43,5
Spatter,NON_FILLET,FE410,TEST,12-06-22-0222-09,spatter_weld_13_12-06-22_plane_plate,165,13.5,35,202,22.22,152.76381188118813,25.94881258269822,0.16986230091508764,15.770148514851483,4.68588220270576,0.2971362126547411,41.13371287128713,14.110049504950496,0.12495049504950494,1551.64,5
Undercut,FILLET,FE410,TEST,03-15-23-0076-05,undercut_4_03-15-23_Fe410,300,19.0,30,210,23.1,276.76861904761904,21.812335970184176,0.07881072661070468,17.581666666666667,1.7186677224035767,0.09775340159656327,122.67819047619047,13.255,0.20714285714285716,4699.51,5
Good,NON_FILLET,BSK46,TEST,12-21-22-0473-00,good_weld_30_12-21-22_plane_plate_BSK46,170,23.0,30,233,25.63,158.3974678111588,19.841095849490213,0.12526144592882466,24.00047210300429,2.305192833646675,0.09604781204941878,41.204549356223175,15.413648068669529,0.060901287553648056,1690.98,5
Porosity,NON_FILLET,FE410,TEST,09-19-22-0041-03,porosity_weld_4_09-19-2022_plane_plate,170,22.0,30,233,25.63,152.94394849785408,14.708102940242986,0.09616662237832412,20.4843347639485,1.6277980180139215,0.07946550555689864,39.69630901287554,-0.0036480686695278975,0.012446351931330474,1602.79,5
Spatter,NON_FILLET,FE410,TEST,12-06-22-0194-09,spatter_weld_11_12-06-22_plane_plate,165,14.0,35,204,22.44,127.01686274509804,39.27447405474241,0.3092067714942686,15.677549019607842,5.594904866533973,0.3568736962350716,40.40191176470588,12.813480392156864,0.04661764705882353,1538.2,5
Porosity,NON_FILLET,FE410,TEST,11-26-22-0257-03,porosity_weld_14_11-26-22_plane_plate,140,18.0,30,220,24.2,120.5035,14.63148023001983,0.12141954573949994,17.157227272727273,2.3231078701648253,0.13540112474103455,32.977636363636364,-0.0027727272727272726,0.005045454545454539,1289.67,5
Spatter,NON_FILLET,FE410,TEST,11-14-22-0096-09,spatter_weld_6_11-14-22_plane_plate,170,17.0,30,225,24.75,145.44115555555555,27.846134854541333,0.19145980206341717,15.631422222222222,3.7714571507154284,0.24127408863371255,40.842311111111115,10.409199999999998,0.08253333333333333,1600.49,5
Overlap,FILLET,FE410,TEST,03-22-23-0084-06,overlap_5_03-22-23_Fe410,245,18.0,30,100,11.0,238.29730000000004,25.403884847866014,0.10660584424526005,16.7942,4.163504783329554,0.24791325477424073,1.2874,8.6422,0.06250000000000001,26.07,5
Porosity,NON_FILLET,FE410,TEST,10-27-22-0101-03,porosity_weld_7_10-27-22_plane_plate,160,21.0,30,232,25.52,138.4475,13.275505574869767,0.09588837338969478,19.156724137931036,1.8203518882797782,0.09502417402751094,42.699741379310346,-0.004224137931034483,0.0006896551724137935,1701.15,5
Overlap,FILLET,FE410,TEST,03-22-23-0026-06,overlap_2_03-22-23_Fe410,240,18.0,30,101,11.11,230.52712871287122,28.175494044883532,0.12222203175044528,16.84772277227723,2.731531761187527,0.1621306213372787,1.2639603960396038,6.567821782178218,0.05990099009900989,23.77,5
Undercut,FILLET,FE410,TEST,03-15-23-0075-05,undercut_4_03-15-23_Fe410,300,19.0,30,211,23.21,276.20540284360186,22.59073198510085,0.08178960929990421,17.700995260663507,1.4848695485354626,0.08388621807245224,121.98104265402844,13.286208530805686,0.2038862559241706,4722.3,5
Undercut,FILLET,FE410,TEST,03-15-23-0010-05,undercut_1_03-15-23_Fe410,290,18.0,30,210,23.1,273.19361904761905,25.07155137352361,0.09177209724343346,16.709809523809525,2.4375369877021433,0.14587461240829455,112.07695238095238,7.900809523809524,0.15923809523809523,4325.74,5
Overlap,FILLET,FE410,TEST,03-22-23-0110-06,overlap_6_03-22-23_Fe410,250,18.0,30,99,10.89,242.40262626262626,23.36445405825969,0.09638696749492286,16.51454545454546,2.9161560079510016,0.17658106400672138,38.021919191919196,9.014646464646464,0.061212121212121225,707.54,5
Undercut,FILLET,FE410,TEST,03-15-23-0071-05,undercut_4_03-15-23_Fe410,300,19.0,30,210,23.1,278.2637619047619,22.78890688839462,0.08189678286673316,17.574190476190477,1.5737264348592777,0.08954759179328135,122.43071428571429,13.62,0.2117142857142857,4733.77,5
Undercut,FILLET,BSK46,TEST,03-20-23-0015-05,undercut_1_03-20-23_BSK46,280,18.0,35,175,19.25,245.1433142857143,22.77271346606621,0.0928955110704126,16.63988571428571,1.9854111559392624,0.11931639375592243,118.20657142857142,12.244514285714285,0.24788571428571426,4109.51,5
Spatter,NON_FILLET,FE410,TEST,09-23-22-0045-09,spatter_weld_4_09-23-22_plane_plate,160,14.0,35,198,21.78,136.69040404040405,29.931190882642504,0.21897068117375088,15.349494949494948,5.849578122449024,0.3810925468034045,34.55792929292929,47.28292929292929,1.0085353535353534,1286.07,5
Porosity,NON_FILLET,FE410,TEST,10-27-22-0083-03,porosity_weld_6_10-27-22_plane_plate,150,21.0,30,234,25.74,123.75076923076924,10.848418104562974,0.08766343976685065,19.65264957264957,1.66037892834332,0.08448626340206339,39.334658119658116,-0.005042735042735043,0.012820512820512822,1581.97,5
Porosity,NON_FILLET,FE410,TEST,09-19-22-0008-03,porosity_weld_2_09-19-2022_plane_plate,150,22.0,30,230,25.3,126.63673913043479,12.315373297277697,0.09724960846151419,21.402130434782606,1.6479364575326656,0.07699871106543907,31.696782608695653,-0.00882608695652174,-0.03491304347826087,1300.66,5
Overlap,FILLET,BSK46,TEST,03-22-23-0005-06,overlap_1_03-22-23_BSK46,240,18.0,30,100,11.0,235.4375,24.193786303658026,0.10276097182334176,16.586799999999997,2.6292284385001965,0.15851330205345196,4.625,10.752000000000002,0.055600000000000004,94.43,5
Porosity,NON_FILLET,FE410,TEST,11-26-22-0262-03,porosity_weld_15_11-26-22_plane_plate,140,19.0,30,220,24.2,117.43950000000001,27.120215803498144,0.2309292512612719,18.659,2.9119191211358406,0.1560597631778681,65.76304545454545,-0.006045454545454546,-0.0275,1797.21,5
Spatter,NON_FILLET,FE410,TEST,11-14-22-0085-09,spatter_weld_6_11-14-22_plane_plate,170,17.0,30,225,24.75,148.89333333333335,24.5184427122873,0.16467119221111734,15.536222222222221,3.4864447257050877,0.2244074959688884,40.61022222222223,10.403155555555555,0.06115555555555555,1599.84,5
Undercut,FILLET,BSK46,TEST,03-20-23-0004-05,undercut_1_03-20-23_BSK46,280,18.0,35,177,19.47,245.14819209039547,21.182663261480016,0.08640758506458478,16.619999999999997,2.0293667843577574,0.1221038979757977,117.20112994350282,12.227062146892656,0.31423728813559326,4070.49,5
Overlap,FILLET,FE410,TEST,03-22-23-0088-06,overlap_5_03-22-23_Fe410,245,18.0,30,100,11.0,235.4821,28.50809678695057,0.12106269133386602,16.3288,2.33856957056309,0.14321747896741277,1.1477000000000002,8.1743,0.0642,20.66,5
Undercut,FILLET,FE410,TEST,03-15-23-0040-05,undercut_2_03-15-23_Fe410,295,18.0,30,210,23.1,280.2467142857143,22.01988538367812,0.07857321517507117,16.424333333333333,2.4487109749001594,0.1490904333955813,119.50614285714286,12.582142857142857,0.2097142857142857,4556.07,5
Spatter,NON_FILLET,FE410,TEST,12-06-22-0184-09,spatter_weld_11_12-06-22_plane_plate,165,14.0,35,200,22.0,134.00265,45.09965340402647,0.3365579218323404,14.67295,5.0334190501259535,0.34304070075383297,40.9045,12.654200000000001,0.06225000000000001,1532.46,5
Spatter,NON_FILLET,FE410,TEST,12-06-22-0251-09,spatter_weld_14_12-06-22_plane_plate,165,14.5,35,202,22.22,138.66678217821783,28.24281026004943,0.20367394278862766,12.842574257425742,4.3346446894769395,0.33752148148729544,40.609603960396036,13.193613861386137,0.06782178217821781,1553.77,5
Spatter,NON_FILLET,FE410,TEST,12-06-22-0231-09,spatter_weld_13_12-06-22_plane_plate,165,13.5,35,202,22.22,150.92108910891088,23.676464073985933,0.1568797589109632,13.516336633663368,4.810366133037606,0.35589274397450693,42.058019801980194,13.543267326732671,0.07381188118811881,1589.18,5
Porosity,NON_FILLET,FE410,TEST,09-19-22-0060-03,porosity_weld_4_09-19-2022_plane_plate,170,22.0,30,231,25.41,146.5004761904762,14.868311363962453,0.10148985007141582,21.096969696969694,1.936707738481758,0.0918002806232376,39.08952380952381,-0.004761904761904762,0.012207792207792206,1609.02,5
Undercut,FILLET,FE410,TEST,03-15-23-0050-05,undercut_3_03-15-23_Fe410,300,18.5,30,209,22.99,285.0378947368421,20.898950617021722,0.07331990238110773,16.8511004784689,1.387347092908509,0.08232976206397673,121.36191387559808,12.225789473684213,0.21296650717703347,4709.67,5
Spatter,NON_FILLET,FE410,TEST,11-15-22-0135-09,spatter_weld_8_11-15-22_plane_plate,160,12.0,30,223,24.53,132.91488789237667,28.65586827093622,0.2155956245784847,12.37067264573991,4.057970579142401,0.32803152224223187,38.641883408071756,11.150941704035874,0.06977578475336324,1493.28,5
Overlap,FILLET,BSK46,TEST,03-22-23-0004-06,overlap_1_03-22-23_BSK46,240,18.0,30,100,11.0,234.58900000000008,21.069372021342677,0.08981398113868369,16.328400000000002,2.913531551401168,0.17843337690166627,22.8471,10.797,0.060200000000000024,673.77,5
Porosity,NON_FILLET,FE410,TEST,11-27-22-0279-03,porosity_weld_15_11-26-22_plane_plate,140,19.0,30,221,24.31,119.18755656108596,17.740361721297234,0.14884407595187968,18.524886877828056,2.208561772009461,0.11922133649586976,34.41389140271494,-0.0032126696832579186,-0.0010407239819004526,1341.8,5
Good,NON_FILLET,BSK46,TEST,12-21-22-0462-00,good_weld_30_12-21-22_plane_plate_BSK46,170,23.0,30,234,25.74,161.15824786324785,12.942435572477933,0.08030886252536291,23.818376068376068,0.9922168851798372,0.0416576210876616,42.10824786324786,10.968333333333334,0.06123931623931625,1704.1,5
Overlap,FILLET,FE410,TEST,03-22-23-0059-06,overlap_3_03-22-23_Fe410,235,18.0,30,101,11.11,222.89326732673268,19.497124203785074,0.08747291669068143,16.903861386138612,2.9451743480809514,0.17423086245229347,0.7775247524752474,7.594851485148516,0.09069306930693072,13.28,5
Porosity,NON_FILLET,FE410,TEST,10-27-22-0110-03,porosity_weld_7_10-27-22_plane_plate,160,21.0,30,233,25.63,138.94270386266095,14.451213735651285,0.10400843897449775,19.020557939914166,1.4497196926858846,0.07621856820738597,40.58484978540773,-0.003690987124463519,0.0033476394849785403,1690.16,5
Good,FILLET,BSK46,TEST,03-20-23-0016-00,good_weld_1_03-19-23_BSK46,230,19.0,30,202,22.22,206.92366336633665,13.667338138299334,0.06605014581683075,19.29970297029703,1.2461263006234806,0.06456712326305311,90.4880693069307,10.905742574257426,0.3067326732673267,3561.15,5
Spatter,NON_FILLET,FE410,TEST,11-14-22-0113-09,spatter_weld_7_11-14-22_plane_plate,150,16.0,30,225,24.75,139.3258222222222,38.69145917157166,0.2777048687346662,14.774755555555554,3.2059509478715875,0.21698842568438276,40.910533333333326,10.011866666666666,0.06124444444444445,1615.57,5
Undercut,FILLET,FE410,TEST,03-15-23-0011-05,undercut_1_03-15-23_Fe410,290,18.0,30,211,23.21,273.1656872037915,25.803061886911557,0.09445938159744616,16.590758293838864,2.2105692852994805,0.13324100358453156,112.76938388625594,7.8851658767772514,0.14601895734597156,4310.98,5
Porosity,NON_FILLET,FE410,TEST,09-19-22-0012-03,porosity_weld_2_09-19-2022_plane_plate,150,22.0,30,232,25.52,126.00780172413792,9.921514987582702,0.07873730714946793,21.459267241379308,1.8004489284223784,0.08390076455875542,33.38698275862069,-0.008232758620689656,0.04025862068965519,1330.0,5
Overlap,FILLET,FE410,TEST,03-22-23-0012-06,overlap_1_03-22-23_Fe410,230,18.0,30,99,10.89,223.3650505050505,13.143260348918911,0.0588420628885347,16.77929292929293,1.7600558041508245,0.1048945156132388,0.9187878787878788,6.434040404040403,0.09343434343434341,15.57,5
Spatter,NON_FILLET,FE410,TEST,12-06-22-0247-09,spatter_weld_14_12-06-22_plane_plate,165,14.5,35,204,22.44,149.86602941176469,21.35457347489519,0.14249108726449536,11.980490196078431,3.2046686624917426,0.2674906126579633,42.27019607843137,13.336421568627449,0.07490196078431373,1561.48,5
Overlap,FILLET,FE410,TEST,03-22-23-0062-06,overlap_4_03-22-23_Fe410,225,17.0,30,100,11.0,222.90970000000004,30.435685310390685,0.13653818254831745,15.352400000000003,3.1470663331189104,0.20498855769253732,1.2926,7.6304,0.08610000000000002,29.02,5
Porosity,NON_FILLET,FE410,TEST,09-19-22-0015-03,porosity_weld_2_09-19-2022_plane_plate,150,22.0,30,232,25.52,123.97004310344829,12.870984264183916,0.10382334265580248,21.743232758620692,2.219291524787994,0.10206814917657982,31.646077586206893,-0.008060344827586207,0.002112068965517246,1295.9,5
Porosity,NON_FILLET,FE410,TEST,10-27-22-0114-03,porosity_weld_7_10-27-22_plane_plate,160,21.0,30,234,25.74,139.56713675213678,14.292307931735635,0.10240453637103664,19.062350427350424,1.9323658554788263,0.10137080749005074,38.66405982905982,-0.003205128205128205,0.00465811965811966,1563.77,5
Good,NON_FILLET,BSK46,TEST,12-25-22-0539-00,good_weld_33_12-25-22_butt_BSK46,150,18.0,30,233,25.63,144.91429184549355,13.884224878119166,0.09580990736871153,18.377811158798277,2.8832732414523154,0.1568888273221789,34.81309012875536,11.498369098712447,0.08038626609442062,1427.71,5
Overlap,FILLET,FE410,TEST,03-22-23-0139-06,overlap_7_03-22-23_Fe410,255,18.0,30,99,10.89,245.65979797979793,23.471463437057746,0.09554458495072093,16.265151515151512,2.504320904176344,0.15396849527306822,41.23676767676768,9.98939393939394,0.03494949494949495,1099.67,5
Porosity,NON_FILLET,FE410,TEST,11-25-22-0217-03,porosity_weld_12_11-25-22_plane_plate,160,21.0,30,220,24.2,143.02663636363636,17.083958551104033,0.11944599261685164,14.432409090909092,1.7715030163404406,0.12274478953456927,32.67104545454545,-0.002681818181818181,0.005909090909090909,1275.9,5
Undercut,FILLET,FE410,TEST,03-15-23-0109-05,undercut_6_03-15-23_Fe410,310,20.0,30,202,22.22,290.0659900990099,23.895956510925462,0.08238110404728563,19.217475247524753,2.44720026076733,0.1273424437522059,133.8910396039604,16.08410891089109,0.22990099009900994,4959.67,5
Spatter,NON_FILLET,FE410,TEST,12-31-22-0002-09,7_spatter,170,16.0,30,212,23.32,133.17882075471698,48.19056236906135,0.3618485439048649,15.251367924528301,5.686075076771492,0.37282393978750944,40.13754716981132,14.536698113207544,0.053349056603773586,1553.44,5
Porosity,NON_FILLET,FE410,TEST,10-27-22-0113-03,porosity_weld_7_10-27-22_plane_plate,160,21.0,30,232,25.52,135.20060344827587,12.71616000117171,0.09405401808015282,19.393103448275866,1.7871062555071835,0.09215163835296641,42.08728448275862,-0.0033620689655172414,0.011379310344827587,1650.98,5
Undercut,FILLET,FE410,TEST,03-15-23-0032-05,undercut_2_03-15-23_Fe410,295,18.0,30,210,23.1,281.4244761904762,23.015629679261945,0.08178261532477475,16.280190476190477,2.216147129031942,0.13612538085921183,117.06014285714285,9.185857142857143,0.12195238095238091,4490.33,5
Undercut,FILLET,FE410,TEST,03-15-23-0136-05,undercut_7_03-15-23_Fe410,310,20.5,30,201,22.11,285.36333333333334,18.14772926107653,0.06359516847904963,19.848606965174127,1.9752668300134142,0.09951664786748855,134.80144278606966,16.87228855721393,0.22129353233830848,5072.62,5
Spatter,NON_FILLET,FE410,TEST,11-15-22-0167-09,spatter_weld_10_11-15-22_plane_plate,170,16.0,30,226,24.86,156.0999115044248,21.68072374747568,0.1388900450905196,15.018141592920353,3.1634999039172675,0.2106452309258132,41.88353982300885,12.409823008849557,0.06743362831858409,1645.57,5
Porosity,NON_FILLET,FE410,TEST,11-26-22-0258-03,porosity_weld_14_11-26-22_plane_plate,140,18.0,30,219,24.09,122.26534246575342,15.83899717213424,0.12954609092573188,17.036255707762557,1.889149521865588,0.11088994872299307,34.70301369863014,-0.002420091324200913,0.00242009132420091,1320.49,5
Porosity,NON_FILLET,FE410,TEST,11-27-22-0278-03,porosity_weld_15_11-26-22_plane_plate,140,19.0,30,222,24.42,115.63135135135136,26.29778611835362,0.22742781962693273,19.374774774774778,4.124058284793557,0.21285709551384951,33.46400900900901,-0.003693693693693694,0.012972972972972969,1325.57,5
Spatter,NON_FILLET,FE410,TEST,12-06-22-0233-09,spatter_weld_13_12-06-22_plane_plate,165,13.5,35,197,21.67,148.65685279187818,31.438130904022003,0.21148120866002632,13.399543147208123,3.924047433404496,0.2928493449586075,42.26730964467005,13.077411167512688,0.07883248730964466,1587.71,5
Undercut,FILLET,FE410,TEST,03-15-23-0048-05,undercut_3_03-15-23_Fe410,300,18.5,30,210,23.1,279.6614285714286,21.989264907112304,0.07862816484718058,17.021809523809523,2.1841726367404877,0.12831612489173622,121.49438095238095,12.42647619047619,0.20790476190476193,4660.66,5
Overlap,FILLET,FE410,TEST,03-22-23-0109-06,overlap_6_03-22-23_Fe410,250,18.0,30,101,11.11,244.73762376237627,36.60074234625617,0.1495509426936049,16.56069306930693,3.258161830672547,0.19674066882569802,2.8876237623762373,8.90168316831683,0.06633663366336635,165.08,5
Undercut,FILLET,BSK46,TEST,03-20-23-0003-05,undercut_1_03-20-23_BSK46,280,18.0,35,176,19.36,246.3721590909091,25.2033636960903,0.10229793735253376,16.73869318181818,2.7914223711033235,0.16676465365500626,116.56420454545454,12.611420454545453,0.36789772727272735,4062.46,5
Spatter,NON_FILLET,FE410,TEST,09-23-22-0069-09,spatter_weld_5_09-23-22_plane_plate,160,13.0,35,200,22.0,138.52735,21.396291076648854,0.15445535539840222,13.649099999999999,5.391904986823736,0.3950374007680899,34.92355,46.86789999999999,1.03845,1389.51,5
Overlap,FILLET,FE410,TEST,03-22-23-0033-06,overlap_2_03-22-23_Fe410,240,18.0,30,99,10.89,233.56696969696966,24.539767037072018,0.10506522848204937,16.701010101010098,1.9183578728872144,0.11486478130871795,0.835959595959596,7.055656565656566,0.09292929292929294,18.03,5
Porosity,NON_FILLET,FE410,TEST,09-19-22-0077-03,porosity_weld_5_09-19-2022_plane_plate,180,22.0,30,232,25.52,159.0251724137931,13.000690889583845,0.08175240870517822,20.216206896551725,1.45787169500146,0.07211400746250421,43.90685344827586,-0.0018103448275862066,0.007543103448275866,1778.36,5
Spatter,NON_FILLET,FE410,TEST,08-30-22-0006-09,spatter_weld_1_08_27_2022_plane_plate_corrected,150,16.0,30,181,19.91,117.79646408839778,69.14482149554001,0.5869855435019832,21.79171270718232,9.636764720203551,0.4422215385130043,33.909281767955804,13.885580110497237,0.23674033149171275,1234.43,5
Spatter,NON_FILLET,FE410,TEST,08-30-22-0014-09,spatter_weld_1_08_27_2022_plane_plate_corrected,150,16.0,30,140,15.4,125.66614285714287,49.23509736309603,0.3917928587898686,19.02435714285714,7.305283119377726,0.38399631927224187,35.124785714285714,16.173428571428573,0.2591428571428572,1322.13,5
Spatter,NON_FILLET,BSK46,TEST,12-25-22-0277-09,spatter_weld_15_12-25-22_plane_plate_BSK46,150,15.0,30,221,24.31,134.43194570135745,30.04744876958233,0.22351419978948442,14.906425339366516,3.907538678932686,0.26213787611529044,34.342895927601816,18.072986425339366,0.12339366515837105,1363.61,5
Porosity,NON_FILLET,BSK46,TEST,12-22-22-0290-03,porosity_weld_16_12-22-22_plane_plate_BSK46,150,21.0,30,236,25.96,125.74186440677967,12.058170423244329,0.09589622740311607,18.841101694915253,1.8475314335958601,0.09805856703668571,34.48,-0.004872881355932203,0.009152542372881354,1401.48,0
Overlap,FILLET,FE410,TEST,03-22-23-0019-06,overlap_1_03-22-23_Fe410,230,18.0,30,101,11.11,225.0679207920792,27.474236925411837,0.12207087011210678,16.95742574257426,3.3563371861198172,0.19792728195136422,1.191881188118812,6.7289108910891064,0.08891089108910888,22.3,5
Undercut,FILLET,FE410,TEST,03-15-23-0038-05,undercut_2_03-15-23_Fe410,295,18.0,30,210,23.1,278.0994285714286,21.204307896182737,0.07624721850421388,16.386761904761904,2.3532113841806694,0.1436044166539601,117.13319047619048,13.232333333333333,0.20447619047619042,4511.64,5
Good,NON_FILLET,BSK46,TEST,12-25-22-0524-00,good_weld_33_12-25-22_butt_BSK46,150,18.0,30,236,25.96,139.2341525423729,8.966918475057858,0.06440171690152652,18.39800847457627,1.6509408845210647,0.08973476052054531,34.95135593220339,10.490889830508474,0.14411016949152544,1439.51,5
Spatter,NON_FILLET,FE410,TEST,09-23-22-0059-09,spatter_weld_4_09-23-22_plane_plate,160,14.0,35,198,21.78,135.68020202020202,32.96755908834084,0.24297987913838864,14.952828282828282,4.829482540074174,0.3229812078842848,30.916717171717167,47.61419191919191,1.0325757575757575,1221.64,5
